guid/image/axis,value
0553eafe-b79a-4b75-8707-1c3493b07c6a/0001/x,0.2138029
0553eafe-b79a-4b75-8707-1c3493b07c6a/0001/y,-1.7006636
0553eafe-b79a-4b75-8707-1c3493b07c6a/0001/z,10.799676
0553eafe-b79a-4b75-8707-1c3493b07c6a/0002/x,-0.08168363
0553eafe-b79a-4b75-8707-1c3493b07c6a/0002/y,-1.704037
0553eafe-b79a-4b75-8707-1c3493b07c6a/0002/z,10.709425
0553eafe-b79a-4b75-8707-1c3493b07c6a/0003/x,0.15220301
0553eafe-b79a-4b75-8707-1c3493b07c6a/0003/y,-1.7152933
0553eafe-b79a-4b75-8707-1c3493b07c6a/0003/z,10.930548
0553eafe-b79a-4b75-8707-1c3493b07c6a/0004/x,0.34947437
0553eafe-b79a-4b75-8707-1c3493b07c6a/0004/y,-1.7356573
0553eafe-b79a-4b75-8707-1c3493b07c6a/0004/z,10.782491
060fa58f-d93f-47aa-99c3-9a5968d24037/0000/x,-1.3264918
060fa58f-d93f-47aa-99c3-9a5968d24037/0000/y,-0.85908633
060fa58f-d93f-47aa-99c3-9a5968d24037/0000/z,14.082732
060fa58f-d93f-47aa-99c3-9a5968d24037/0001/x,-1.8864107
060fa58f-d93f-47aa-99c3-9a5968d24037/0001/y,-0.469473
060fa58f-d93f-47aa-99c3-9a5968d24037/0001/z,12.827907
060fa58f-d93f-47aa-99c3-9a5968d24037/0002/x,-1.4444652
060fa58f-d93f-47aa-99c3-9a5968d24037/0002/y,-0.5148056
060fa58f-d93f-47aa-99c3-9a5968d24037/0002/z,9.24997
060fa58f-d93f-47aa-99c3-9a5968d24037/0003/x,-1.2353078
060fa58f-d93f-47aa-99c3-9a5968d24037/0003/y,-0.85843503
060fa58f-d93f-47aa-99c3-9a5968d24037/0003/z,11.467132
060fa58f-d93f-47aa-99c3-9a5968d24037/0004/x,-1.1119505
060fa58f-d93f-47aa-99c3-9a5968d24037/0004/y,-1.2867128
060fa58f-d93f-47aa-99c3-9a5968d24037/0004/z,15.249101
060fa58f-d93f-47aa-99c3-9a5968d24037/0005/x,-1.1064087
060fa58f-d93f-47aa-99c3-9a5968d24037/0005/y,-0.9509659
060fa58f-d93f-47aa-99c3-9a5968d24037/0005/z,19.349651
060fa58f-d93f-47aa-99c3-9a5968d24037/0006/x,-0.7177069
060fa58f-d93f-47aa-99c3-9a5968d24037/0006/y,-1.1632539
060fa58f-d93f-47aa-99c3-9a5968d24037/0006/z,15.413383
060fa58f-d93f-47aa-99c3-9a5968d24037/0007/x,-1.1722438
060fa58f-d93f-47aa-99c3-9a5968d24037/0007/y,-1.1822879
060fa58f-d93f-47aa-99c3-9a5968d24037/0007/z,18.124681
060fa58f-d93f-47aa-99c3-9a5968d24037/0008/x,-1.3103992
060fa58f-d93f-47aa-99c3-9a5968d24037/0008/y,-0.5658911
060fa58f-d93f-47aa-99c3-9a5968d24037/0008/z,11.67061
060fa58f-d93f-47aa-99c3-9a5968d24037/0009/x,-0.9407423
060fa58f-d93f-47aa-99c3-9a5968d24037/0009/y,-1.3386775
060fa58f-d93f-47aa-99c3-9a5968d24037/0009/z,16.501738
060fa58f-d93f-47aa-99c3-9a5968d24037/0010/x,-1.0599592
060fa58f-d93f-47aa-99c3-9a5968d24037/0010/y,-1.2032574
060fa58f-d93f-47aa-99c3-9a5968d24037/0010/z,18.086535
060fa58f-d93f-47aa-99c3-9a5968d24037/0011/x,-2.2939527
060fa58f-d93f-47aa-99c3-9a5968d24037/0011/y,-1.5421892
060fa58f-d93f-47aa-99c3-9a5968d24037/0011/z,22.928427
060fa58f-d93f-47aa-99c3-9a5968d24037/0012/x,-2.6138372
060fa58f-d93f-47aa-99c3-9a5968d24037/0012/y,-2.2276766
060fa58f-d93f-47aa-99c3-9a5968d24037/0012/z,31.928698
060fa58f-d93f-47aa-99c3-9a5968d24037/0014/x,0.4977424
060fa58f-d93f-47aa-99c3-9a5968d24037/0014/y,-3.0799174
060fa58f-d93f-47aa-99c3-9a5968d24037/0014/z,42.663677
060fa58f-d93f-47aa-99c3-9a5968d24037/0015/x,0.8737017
060fa58f-d93f-47aa-99c3-9a5968d24037/0015/y,-0.7934099
060fa58f-d93f-47aa-99c3-9a5968d24037/0015/z,15.24401
060fa58f-d93f-47aa-99c3-9a5968d24037/0016/x,-0.13409056
060fa58f-d93f-47aa-99c3-9a5968d24037/0016/y,-1.1076034
060fa58f-d93f-47aa-99c3-9a5968d24037/0016/z,17.374086
060fa58f-d93f-47aa-99c3-9a5968d24037/0017/x,-1.187443
060fa58f-d93f-47aa-99c3-9a5968d24037/0017/y,-1.1200514
060fa58f-d93f-47aa-99c3-9a5968d24037/0017/z,19.65413
060fa58f-d93f-47aa-99c3-9a5968d24037/0018/x,-1.0565507
060fa58f-d93f-47aa-99c3-9a5968d24037/0018/y,-0.77228785
060fa58f-d93f-47aa-99c3-9a5968d24037/0018/z,10.654752
060fa58f-d93f-47aa-99c3-9a5968d24037/0019/x,-3.4528337
060fa58f-d93f-47aa-99c3-9a5968d24037/0019/y,-1.627082
060fa58f-d93f-47aa-99c3-9a5968d24037/0019/z,26.956762
060fa58f-d93f-47aa-99c3-9a5968d24037/0020/x,-3.0779624
060fa58f-d93f-47aa-99c3-9a5968d24037/0020/y,-2.192121
060fa58f-d93f-47aa-99c3-9a5968d24037/0020/z,32.29348
060fa58f-d93f-47aa-99c3-9a5968d24037/0021/x,0.62041074
060fa58f-d93f-47aa-99c3-9a5968d24037/0021/y,-2.1415205
060fa58f-d93f-47aa-99c3-9a5968d24037/0021/z,23.976707
060fa58f-d93f-47aa-99c3-9a5968d24037/0022/x,0.7195169
060fa58f-d93f-47aa-99c3-9a5968d24037/0022/y,-1.1164455
060fa58f-d93f-47aa-99c3-9a5968d24037/0022/z,16.95759
060fa58f-d93f-47aa-99c3-9a5968d24037/0023/x,1.3732408
060fa58f-d93f-47aa-99c3-9a5968d24037/0023/y,-1.1791866
060fa58f-d93f-47aa-99c3-9a5968d24037/0023/z,18.065813
060fa58f-d93f-47aa-99c3-9a5968d24037/0024/x,1.2356839
060fa58f-d93f-47aa-99c3-9a5968d24037/0024/y,-1.2762297
060fa58f-d93f-47aa-99c3-9a5968d24037/0024/z,17.667377
060fa58f-d93f-47aa-99c3-9a5968d24037/0025/x,0.3865266
060fa58f-d93f-47aa-99c3-9a5968d24037/0025/y,-1.1866452
060fa58f-d93f-47aa-99c3-9a5968d24037/0025/z,16.900135
060fa58f-d93f-47aa-99c3-9a5968d24037/0026/x,0.06792326
060fa58f-d93f-47aa-99c3-9a5968d24037/0026/y,-1.0830113
060fa58f-d93f-47aa-99c3-9a5968d24037/0026/z,18.052637
060fa58f-d93f-47aa-99c3-9a5968d24037/0027/x,-5.4386272
060fa58f-d93f-47aa-99c3-9a5968d24037/0027/y,-2.900701
060fa58f-d93f-47aa-99c3-9a5968d24037/0027/z,42.67403
060fa58f-d93f-47aa-99c3-9a5968d24037/0028/x,4.509009
060fa58f-d93f-47aa-99c3-9a5968d24037/0028/y,-2.4875417
060fa58f-d93f-47aa-99c3-9a5968d24037/0028/z,33.041454
060fa58f-d93f-47aa-99c3-9a5968d24037/0029/x,7.3043346
060fa58f-d93f-47aa-99c3-9a5968d24037/0029/y,-3.6882603
060fa58f-d93f-47aa-99c3-9a5968d24037/0029/z,44.720745
060fa58f-d93f-47aa-99c3-9a5968d24037/0030/x,-8.757264
060fa58f-d93f-47aa-99c3-9a5968d24037/0030/y,-1.9506366
060fa58f-d93f-47aa-99c3-9a5968d24037/0030/z,29.388058
060fa58f-d93f-47aa-99c3-9a5968d24037/0031/x,-9.934185
060fa58f-d93f-47aa-99c3-9a5968d24037/0031/y,-0.5578003
060fa58f-d93f-47aa-99c3-9a5968d24037/0031/z,11.621653
060fa58f-d93f-47aa-99c3-9a5968d24037/0032/x,-11.738945
060fa58f-d93f-47aa-99c3-9a5968d24037/0032/y,-1.3659861
060fa58f-d93f-47aa-99c3-9a5968d24037/0032/z,30.514126
060fa58f-d93f-47aa-99c3-9a5968d24037/0033/x,-14.209598
060fa58f-d93f-47aa-99c3-9a5968d24037/0033/y,-1.0374123
060fa58f-d93f-47aa-99c3-9a5968d24037/0033/z,19.502148
060fa58f-d93f-47aa-99c3-9a5968d24037/0035/x,4.7681026
060fa58f-d93f-47aa-99c3-9a5968d24037/0035/y,-0.3722634
060fa58f-d93f-47aa-99c3-9a5968d24037/0035/z,9.51556
060fa58f-d93f-47aa-99c3-9a5968d24037/0036/x,3.867956
060fa58f-d93f-47aa-99c3-9a5968d24037/0036/y,-1.1521196
060fa58f-d93f-47aa-99c3-9a5968d24037/0036/z,20.050331
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/x,-4.9450655
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/y,-1.8501922
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0003/z,9.538563
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/x,-27.582684
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/y,-3.1021233
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0008/z,41.184273
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/x,-20.705288
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/y,-1.6137656
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0011/z,24.191422
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/x,-13.796758
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/y,-2.1370873
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0012/z,30.006874
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/x,-7.213869
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/y,-3.732062
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0013/z,30.884499
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/x,20.861452
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/y,-3.4819214
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0019/z,24.625246
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/x,19.509468
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/y,-2.549116
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0020/z,14.036109
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/x,5.5613947
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/y,-1.0112182
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0023/z,5.2227383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/x,5.701329
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/y,-1.0225123
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0024/z,5.4094815
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/x,5.6978135
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/y,-1.0171908
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0025/z,5.382122
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/x,5.699368
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/y,-1.018899
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0026/z,5.3788533
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/x,5.705758
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/y,-1.0185709
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0027/z,5.3923416
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/x,5.7214007
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/y,-1.0171399
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0028/z,5.409563
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/x,5.7313557
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/y,-1.0191897
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0029/z,5.419199
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/x,5.7468596
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/y,-1.021632
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0030/z,5.4378796
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/x,5.754702
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/y,-1.0247737
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0031/z,5.4433174
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/x,5.7552996
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/y,-1.02476
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0032/z,5.443251
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/x,5.7625613
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/y,-1.0242149
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0033/z,5.4558754
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/x,5.773495
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/y,-1.0238982
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0034/z,5.464571
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/x,5.774585
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/y,-1.0236292
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0035/z,5.4648333
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/x,5.781564
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/y,-1.0260364
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0036/z,5.4724746
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/x,5.7866273
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/y,-1.0256001
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0037/z,5.4777846
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/x,5.7901998
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/y,-1.0231234
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0038/z,5.479836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/x,5.7961006
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/y,-1.024314
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0039/z,5.4844503
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/x,5.8030686
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/y,-1.0241946
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0040/z,5.4929442
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/x,5.811619
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/y,-1.0243082
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0041/z,5.5027666
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/x,5.8162403
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/y,-1.0256319
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0042/z,5.506096
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/x,5.8240633
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/y,-1.0253589
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0043/z,5.512426
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/x,5.8315687
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/y,-1.0253494
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0044/z,5.519962
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/x,5.8394194
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/y,-1.0271164
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0045/z,5.5282784
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/x,5.842372
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/y,-1.0267895
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0046/z,5.5296135
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/x,5.849607
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/y,-1.0275937
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0047/z,5.5373664
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/x,5.8605103
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/y,-1.0271326
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0048/z,5.546684
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/x,5.863178
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/y,-1.028723
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0049/z,5.5433965
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/x,5.865802
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/y,-1.0310245
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0050/z,5.5554433
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/x,5.877142
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/y,-1.0307335
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0051/z,5.5636506
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/x,5.884752
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/y,-1.0320188
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0052/z,5.5717816
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/x,5.896201
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/y,-1.0319326
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0053/z,5.5812373
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/x,5.9000077
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/y,-1.0330837
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0054/z,5.58421
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/x,5.9064684
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/y,-1.0334518
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0055/z,5.5924892
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/x,5.914466
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/y,-1.0350482
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0056/z,5.605426
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/x,5.9186788
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/y,-1.0375463
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0057/z,5.606634
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/x,5.9263988
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/y,-1.0378078
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0058/z,5.6133494
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/x,5.942636
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/y,-1.0388265
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0059/z,5.632867
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/x,5.952359
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/y,-1.0397724
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0060/z,5.639193
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/x,5.9656696
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/y,-1.0412834
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0061/z,5.6523743
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/x,5.9813576
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/y,-1.0427876
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0062/z,5.6658773
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/x,5.9870563
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/y,-1.0442406
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0063/z,5.672927
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/x,5.993391
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/y,-1.0455487
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0064/z,5.681519
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/x,5.9956346
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/y,-1.0485685
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0065/z,5.685403
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/x,6.0025563
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/y,-1.0487313
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0066/z,5.691799
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/x,6.008765
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/y,-1.0495079
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0067/z,5.7029552
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/x,6.014464
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/y,-1.0513395
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0068/z,5.7057033
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/x,6.026749
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/y,-1.0500605
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0069/z,5.7186837
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/x,6.0284653
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/y,-1.0525962
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0070/z,5.720815
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/x,6.0335364
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/y,-1.054324
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0071/z,5.725594
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/x,6.0375757
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/y,-1.0560014
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0072/z,5.734337
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/x,6.0427113
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/y,-1.0547713
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0073/z,5.7372065
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/x,6.0511184
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/y,-1.0549064
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0074/z,5.745985
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/x,6.0554247
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/y,-1.0565703
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0075/z,5.750263
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/x,6.062512
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/y,-1.057206
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0076/z,5.7577834
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/x,6.0720305
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/y,-1.0571836
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0077/z,5.7681046
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/x,6.079406
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/y,-1.0594662
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0078/z,5.7722607
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/x,6.0891266
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/y,-1.06158
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0079/z,5.7865076
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/x,6.1002393
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/y,-1.0597519
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0080/z,5.791732
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/x,6.1080275
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/y,-1.0602314
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0081/z,5.801162
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/x,6.1146383
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/y,-1.0628413
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0082/z,5.808239
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/x,6.120782
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/y,-1.0648605
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0083/z,5.814906
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/x,6.1233234
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/y,-1.0669118
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0084/z,5.8160777
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/x,6.1300306
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/y,-1.0664757
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0085/z,5.8263674
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/x,6.1345086
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/y,-1.0668539
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0086/z,5.8321557
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/x,6.141443
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/y,-1.0678164
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0087/z,5.838767
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/x,6.148233
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/y,-1.0668919
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0088/z,5.8442664
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/x,6.1533284
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/y,-1.0680407
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0089/z,5.8483214
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/x,6.158572
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/y,-1.0679995
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0090/z,5.8538733
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/x,6.1707897
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/y,-1.0690875
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0091/z,5.866371
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/x,6.176046
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/y,-1.073113
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0092/z,5.869534
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/x,6.1857457
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/y,-1.0722417
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0093/z,5.881242
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/x,6.1915956
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/y,-1.0733849
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0094/z,5.8887453
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0095/x,6.198724
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0095/y,-1.0741075
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0095/z,5.8952966
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0096/x,6.2075253
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0096/y,-1.0742533
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0096/z,5.9045897
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0097/x,6.213377
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0097/y,-1.0758054
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0097/z,5.910194
0729ab2d-7fb0-4799-975f-c38fd350bf9c/0098/x,6.2228684
